POI_ID,Name,City,Type,Category,Latitude,Longitude,Cost_LKR,Time_Mins,Interest_Beach,Interest_Nature,Interest_History,Interest_Religious
785,Chooti Restaurant,Sigiriya,Restaurant,Local,7.952,80.745,1800,60,0,0,0,0.0
786,Sigiri Nirmana Restaurant,Sigiriya,Restaurant,Local,7.948,80.74,2000,60,0,0,0,0.0
787,Heritance Kandalama Dining,Dambulla,Restaurant,Fine Dining,7.886,80.697,8000,120,0,1,0,0.0
788,Kanchana Restaurant,Sigiriya,Restaurant,Local,7.96,80.75,2200,60,0,0,0,0.0
789,Dambulla Heritage Restaurant,Dambulla,Restaurant,Local,7.865,80.655,1800,60,0,0,0,0.0
790,New Sigiri Caffe,Sigiriya,Restaurant,Cafe,7.953,80.746,1500,60,0,0,0,0.0
791,Sigiriya Village Bullock Cart Tour,Sigiriya,Activity,Fun-time,7.94,80.745,3500,120,0,1,1,0.0
792,Minneriya Elephant Safari,Dambulla,Activity,Leisure,8.035,80.825,15000,180,0,1,0,0.0
793,Hot Air Ballooning Dambulla,Dambulla,Activity,Fun-time,7.885,80.695,30000,240,0,1,0,0.0
794,Traditional Cooking Class Sigiriya,Sigiriya,Activity,Workshops,7.952,80.742,4000,150,0,0,0,0.0
795,Wood Carving Workshop Sigiriya,Sigiriya,Activity,Workshops,7.945,80.74,2500,90,0,0,1,0.0
796,Dambulla Wholesale Market Tour,Dambulla,Activity,Shopping,7.876,80.651,0,60,0,0,0,0.0
797,Sigiriya Ayurveda Spa,Sigiriya,Activity,Leisure,7.948,80.738,6000,120,0,0,0,0.0
798,Kandalama Boat Ride,Dambulla,Activity,Leisure,7.886,80.698,2500,60,0,1,0,0.0
799,Elephant Ride Habarana,Sigiriya,Activity,Leisure,8.03,80.75,5000,60,0,1,0,0.0
800,Batik Factory Tour Dambulla,Dambulla,Activity,Workshops,7.86,80.64,1000,60,0,0,1,0.0
801,Jaya Sri Maha Bodhi,Anuradhapura,Landmark,Temple,8.3444,80.3966,0,60,0,1,1,1.0
802,Ruwanwelisaya,Anuradhapura,Landmark,Temple,8.35,80.3961,0,90,0,0,1,1.0
803,Thuparamaya,Anuradhapura,Landmark,Temple,8.3556,80.3965,0,45,0,0,1,1.0
804,Jetavanaramaya,Anuradhapura,Landmark,Temple,8.3526,80.4027,8000,60,0,0,1,1.0
805,Abhayagiri Viharaya,Anuradhapura,Landmark,Temple,8.3712,80.3953,8000,90,0,0,1,1.0
806,Lovamahapaya,Anuradhapura,Landmark,Historic,8.3458,80.397,0,30,0,0,1,1.0
807,Mirisawetiya Vihara,Anuradhapura,Landmark,Temple,8.3448,80.3888,0,45,0,0,1,1.0
808,Lankarama,Anuradhapura,Landmark,Temple,8.3622,80.3883,0,30,0,0,1,1.0
809,Isurumuniya,Anuradhapura,Landmark,Temple,8.3344,80.39,500,60,0,0,1,1.0
810,Kuttam Pokuna (Twin Ponds),Anuradhapura,Landmark,Historic,8.3742,80.4014,0,30,0,0,1,0.0
811,Samadhi Buddha Statue,Anuradhapura,Landmark,Monument,8.3705,80.398,0,30,0,1,1,1.0
812,Eth Pokuna (Elephant Pond),Anuradhapura,Landmark,Historic,8.3688,80.3934,0,30,0,0,1,0.0
813,Anuradhapura Archaeological Museum,Anuradhapura,Landmark,Museum,8.3491,80.3946,1500,90,0,0,1,0.0
814,Abhayagiri Museum,Anuradhapura,Landmark,Museum,8.371,80.3955,0,60,0,0,1,0.0
815,Sandakada Pahana (Moonstone),Anuradhapura,Landmark,Historic,8.3725,80.392,0,30,0,0,1,0.0
816,Ratnaprasada Guardstone,Anuradhapura,Landmark,Historic,8.3718,80.393,0,30,0,0,1,0.0
817,Nuwara Wewa,Anuradhapura,Landmark,Lake,8.3445,80.4215,0,60,0,1,0,0.0
818,Tissa Wewa,Anuradhapura,Landmark,Lake,8.34,80.38,0,60,0,1,0,0.0
819,Basawakkulama Wewa,Anuradhapura,Landmark,Lake,8.351,80.386,0,60,0,1,1,0.0
820,Vessagiri Ruins,Anuradhapura,Landmark,Historic,8.3245,80.388,0,45,0,1,1,1.0
821,Ranmasu Uyana (Royal Park),Anuradhapura,Landmark,Park,8.3385,80.39,0,60,0,1,1,0.0
822,Dakkhina Stupa,Anuradhapura,Landmark,Historic,8.3365,80.3945,0,30,0,0,1,1.0
823,Nellikulama Temple,Anuradhapura,Landmark,Temple,8.32,80.36,0,45,0,0,0,1.0
824,Toluvila Ruins,Anuradhapura,Landmark,Historic,8.333,80.405,0,30,0,0,1,1.0
825,Ashokaramaya Ruins,Anuradhapura,Landmark,Historic,8.363,80.384,0,30,0,0,1,1.0
826,Mango Mango,Anuradhapura,Restaurant,Local,8.3265,80.4132,2500,60,0,0,0,0.0
827,Casserole Restaurant,Anuradhapura,Restaurant,Fine Dining,8.33,80.41,4500,90,0,0,0,0.0
828,Seedevi Family Restaurant,Anuradhapura,Restaurant,Local,8.3285,80.412,2000,60,0,0,0,0.0
829,Walkers Restaurant,Anuradhapura,Restaurant,Local,8.325,80.415,1500,60,0,0,0,0.0
830,Milano Tourist Rest Restaurant,Anuradhapura,Restaurant,Local,8.331,80.411,1800,60,0,0,0,0.0
831,Nelum Kole Bath Kade,Anuradhapura,Restaurant,Local,8.335,80.41,800,45,0,0,0,0.0
832,Salgado Hotel & Bakery,Anuradhapura,Restaurant,Cafe,8.3355,80.409,1000,45,0,0,0,0.0
833,Rajarata Hotel Dining,Anuradhapura,Restaurant,Fine Dining,8.3405,80.416,5000,120,0,0,0,0.0
834,Ambula Anuradhapura,Anuradhapura,Restaurant,Local,8.336,80.408,1200,45,0,0,0,0.0
835,Charing Cross Cafe,Anuradhapura,Restaurant,Cafe,8.332,80.413,1500,60,0,0,0,0.0
836,Little Paradise Restaurant,Anuradhapura,Restaurant,Local,8.324,80.411,2000,60,0,0,0,0.0
837,Water's Edge Family Restaurant,Anuradhapura,Restaurant,Local,8.345,80.42,3000,90,0,1,0,0.0
838,Sanctuary at Tissawewa Restaurant,Anuradhapura,Restaurant,Fine Dining,8.338,80.386,5500,120,0,1,1,0.0
839,Hotel White House Restaurant,Anuradhapura,Restaurant,Local,8.3315,80.4115,2200,60,0,0,0,0.0
840,The Lakeside at Nuwarawewa,Anuradhapura,Restaurant,Fine Dining,8.342,80.421,6000,120,0,1,0,0.0
841,Anuradhapura Bicycle Tour,Anuradhapura,Activity,Leisure,8.33,80.41,2500,180,0,1,1,0.0
842,Traditional Wood Carving Workshop,Anuradhapura,Activity,Workshops,8.32,80.415,3000,120,0,0,1,0.0
843,Anuradhapura New Town Market,Anuradhapura,Activity,Shopping,8.328,80.412,0,60,0,0,0,0.0
844,Tissa Wewa Sunset Walk,Anuradhapura,Activity,Leisure,8.34,80.38,0,60,0,1,0,0.0
845,Wilpattu Safari Day Tour,Anuradhapura,Activity,Fun-time,8.335,80.41,15000,360,0,1,0,0.0
846,Clay Pottery Making Class,Anuradhapura,Activity,Workshops,8.315,80.405,2000,90,0,0,1,0.0
847,Nuwara Wewa Boat Safari,Anuradhapura,Activity,Leisure,8.345,80.421,3500,90,0,1,0,0.0
848,Anuradhapura Shopping Arcade,Anuradhapura,Activity,Shopping,8.329,80.414,0,60,0,0,0,0.0
849,Ayurveda Relaxation Spa,Anuradhapura,Activity,Leisure,8.3305,80.4125,5000,120,0,0,0,0.0
850,Anuradhapura Night Food Market,Anuradhapura,Activity,Fun-time,8.327,80.413,1500,90,0,0,0,0.0
851,Gal Vihara,Polonnaruwa,Landmark,Temple,7.9656,81.0051,0,60,0,0,1,1.0
852,Polonnaruwa Vatadage,Polonnaruwa,Landmark,Temple,7.9472,81.0011,0,45,0,0,1,1.0
853,Royal Palace of King Parakramabahu,Polonnaruwa,Landmark,Historic,7.936,81.0003,0,45,0,0,1,0.0
854,Rankoth Vehera,Polonnaruwa,Landmark,Temple,7.9577,81.0033,0,45,0,0,1,1.0
855,Parakrama Samudra,Polonnaruwa,Landmark,Lake,7.93,80.98,0,120,0,1,1,0.0
856,Archaeological Museum Polonnaruwa,Polonnaruwa,Landmark,Museum,7.9333,80.9983,9000,90,0,0,1,0.0
857,Lankatilaka Vihara,Polonnaruwa,Landmark,Temple,7.961,81.0035,0,45,0,0,1,1.0
858,Nissanka Latha Mandapaya,Polonnaruwa,Landmark,Historic,7.9475,81.0013,0,30,0,0,1,0.0
859,Kiri Vehera,Polonnaruwa,Landmark,Temple,7.962,81.0038,0,30,0,0,1,1.0
860,Thuparama Image House,Polonnaruwa,Landmark,Temple,7.9468,81.001,0,45,0,0,1,1.0
861,Hatadage,Polonnaruwa,Landmark,Temple,7.9474,81.0015,0,30,0,0,1,1.0
862,Gal Potha (Stone Book),Polonnaruwa,Landmark,Historic,7.9476,81.0018,0,30,0,0,1,0.0
863,Kumara Pokuna,Polonnaruwa,Landmark,Historic,7.9365,81.002,0,30,0,0,1,0.0
864,Shiva Devalaya No. 2,Polonnaruwa,Landmark,Temple,7.943,81.0025,0,30,0,0,1,1.0
865,Shiva Devalaya No. 1,Polonnaruwa,Landmark,Temple,7.9465,81.0018,0,30,0,0,1,1.0
866,Nelum Pokuna (Lotus Pond),Polonnaruwa,Landmark,Historic,7.966,81.0035,0,30,0,0,1,0.0
867,Pabalu Vehera,Polonnaruwa,Landmark,Temple,7.949,81.003,0,30,0,0,1,1.0
868,Satmahal Prasada,Polonnaruwa,Landmark,Historic,7.9478,81.0017,0,20,0,0,1,0.0
869,Tivanka Image House,Polonnaruwa,Landmark,Temple,7.9715,81.0055,0,45,0,0,1,1.0
870,Pothgul Viharaya,Polonnaruwa,Landmark,Temple,7.921,80.999,0,45,0,0,1,1.0
871,Statue of King Parakramabahu,Polonnaruwa,Landmark,Monument,7.922,80.9995,0,30,0,0,1,0.0
872,Baddhasima Prasada,Polonnaruwa,Landmark,Historic,7.9605,81.003,0,30,0,0,1,0.0
873,Somawathiya Chaitiya Sanctuary,Polonnaruwa,Landmark,Park,8.115,81.168,2500,180,0,1,1,1.0
874,Wasgamuwa National Park,Polonnaruwa,Landmark,Park,7.716,80.933,6500,240,0,1,0,0.0
875,Giritale Tank,Polonnaruwa,Landmark,Lake,7.994,80.923,0,60,0,1,0,0.0
876,Priyamali Gedara,Polonnaruwa,Restaurant,Local,7.945,81.0,1500,60,0,0,0,0.0
877,Jaga Food,Polonnaruwa,Restaurant,Local,7.935,80.995,2000,60,0,0,0,0.0
878,Thidas Arana Restaurant,Polonnaruwa,Restaurant,Fine Dining,7.94,81.0,4000,90,0,0,0,0.0
879,The Lake Restaurant,Polonnaruwa,Restaurant,Fine Dining,7.93,80.985,5500,120,0,1,0,0.0
880,Giritale Hotel Restaurant,Polonnaruwa,Restaurant,Fine Dining,7.995,80.925,6000,120,0,1,0,0.0
881,Seya Polonnaruwa,Polonnaruwa,Restaurant,Cafe,7.933,80.99,1500,60,0,0,0,0.0
882,Hotel Sudu Araliya Dining,Polonnaruwa,Restaurant,Fine Dining,7.932,80.988,7500,120,0,1,0,0.0
883,Polonnaruwa Rest House Restaurant,Polonnaruwa,Restaurant,Local,7.934,80.995,3000,90,0,0,1,0.0
884,Banana Leaf Polonnaruwa,Polonnaruwa,Restaurant,Local,7.942,80.998,1200,45,0,0,0,0.0
885,Darshana Hotel,Polonnaruwa,Restaurant,Local,7.945,80.992,1000,45,0,0,0,0.0
886,Royal Lotus Restaurant,Polonnaruwa,Restaurant,Fine Dining,7.996,80.926,5000,90,0,1,0,0.0
887,Cafe Chill Polonnaruwa,Polonnaruwa,Restaurant,Cafe,7.938,80.995,2200,60,0,0,0,0.0
888,Deer Park Hotel Dining,Polonnaruwa,Restaurant,Fine Dining,7.994,80.92,6500,120,0,1,0,0.0
889,Wijaya Inn Restaurant,Polonnaruwa,Restaurant,Local,7.94,80.99,1800,60,0,0,0,0.0
890,Mahanuge Restaurant,Polonnaruwa,Restaurant,Local,7.937,80.992,2500,90,0,0,0,0.0
891,Polonnaruwa Bicycle Tour,Polonnaruwa,Activity,Leisure,7.94,80.995,1500,240,0,1,1,0.0
892,Parakrama Samudra Boat Ride,Polonnaruwa,Activity,Leisure,7.93,80.985,3000,60,0,1,0,0.0
893,Wood Carving Workshop Polonnaruwa,Polonnaruwa,Activity,Workshops,7.945,80.99,2000,90,0,0,1,0.0
894,Batik Shopping Polonnaruwa,Polonnaruwa,Activity,Shopping,7.942,80.992,0,60,0,0,0,0.0
895,Jeep Safari Wasgamuwa,Polonnaruwa,Activity,Fun-time,7.716,80.933,12000,240,0,1,0,0.0
896,Traditional Sri Lankan Cooking Class,Polonnaruwa,Activity,Workshops,7.935,80.995,3500,150,0,0,0,0.0
897,Polonnaruwa Local Market Walk,Polonnaruwa,Activity,Shopping,7.94,80.995,0,60,0,0,0,0.0
898,Monkey Kingdom Tour,Polonnaruwa,Activity,Leisure,7.933,80.998,4000,120,0,1,1,0.0
899,Giritale Tank Bird Watching,Polonnaruwa,Activity,Leisure,7.994,80.923,2500,120,0,1,0,0.0
900,Ayurveda Spa Polonnaruwa,Polonnaruwa,Activity,Leisure,7.932,80.988,5500,120,0,0,0,0.0
901,Yala National Park,Tissamaharama,Landmark,Park,6.3753,81.444,15000,240,0,1,0,0.0
902,Tissa Wewa,Tissamaharama,Landmark,Nature,6.2861,81.2869,0,60,0,1,0,0.0
903,Tissamaharama Raja Maha Vihara,Tissamaharama,Landmark,Temple,6.2797,81.2844,0,45,0,0,1,1.0
904,Yatala Vehera,Tissamaharama,Landmark,Temple,6.275,81.28,0,30,0,0,1,1.0
905,Bundala National Park,Tissamaharama,Landmark,Park,6.2052,81.2294,8000,180,0,1,0,0.0
906,Kirinda Viharaya,Tissamaharama,Landmark,Temple,6.2166,81.3344,0,45,1,0,1,1.0
907,Kirinda Beach,Tissamaharama,Landmark,Beach,6.2155,81.332,0,120,1,1,0,0.0
908,Sandagiri Stupa,Tissamaharama,Landmark,Temple,6.2808,81.2855,0,30,0,0,1,1.0
909,Sithulpawwa Rock Temple,Tissamaharama,Landmark,Temple,6.398,81.411,0,90,0,1,1,1.0
910,Kataragama Temple,Tissamaharama,Landmark,Temple,6.415,81.3325,0,60,0,0,1,1.0
911,Lunugamvehera National Park,Tissamaharama,Landmark,Park,6.3772,81.1813,6000,180,0,1,0,0.0
912,Kumana National Park,Tissamaharama,Landmark,Park,6.5167,81.65,10000,240,0,1,0,0.0
913,Nimalawa Sanctuary,Tissamaharama,Landmark,Nature,6.23,81.3,0,90,0,1,0,0.0
914,Debarawewa Lake,Tissamaharama,Landmark,Nature,6.295,81.275,0,60,0,1,0,0.0
915,Yoda Wewa,Tissamaharama,Landmark,Nature,6.255,81.315,0,60,0,1,0,0.0
916,Magul Maha Viharaya,Tissamaharama,Landmark,Temple,6.402,81.425,500,60,0,0,1,1.0
917,Palatupana Beach,Tissamaharama,Landmark,Beach,6.25,81.38,0,120,1,1,0,0.0
918,Yala Block 1 Entrance,Tissamaharama,Landmark,Park,6.2711,81.3933,0,30,0,1,0,0.0
919,Menik Ganga,Tissamaharama,Landmark,Nature,6.4,81.335,0,60,0,1,0,0.0
920,Sella Kataragama Temple,Tissamaharama,Landmark,Temple,6.44,81.315,0,45,0,0,1,1.0
921,Tissamaharama Clock Tower,Tissamaharama,Landmark,Monument,6.28,81.286,0,15,0,0,1,0.0
922,Kiri Vehera Kataragama,Tissamaharama,Landmark,Temple,6.417,81.331,0,45,0,0,1,1.0
923,Ranminitenna Tele Cinema Village,Tissamaharama,Landmark,Museum,6.315,81.34,1000,90,0,0,1,0.0
924,Beralihela,Tissamaharama,Landmark,Viewpoint,6.32,81.24,0,90,0,1,0,0.0
925,Akurugoda Ruins,Tissamaharama,Landmark,Historic,6.278,81.282,0,45,0,0,1,0.0
926,Roots Restaurant,Tissamaharama,Restaurant,Local,6.2785,81.285,1500,60,0,0,0,0.0
927,Chef Lady Restaurant,Tissamaharama,Restaurant,Local,6.281,81.2875,1800,60,0,0,0,0.0
928,Refresh Cabanas Restaurant,Tissamaharama,Restaurant,Local,6.276,81.283,2000,60,0,0,0,0.0
929,Smoky Kitchen,Tissamaharama,Restaurant,Fine Dining,6.282,81.288,4500,90,0,0,0,0.0
930,Flavors Restaurant Tissa,Tissamaharama,Restaurant,Local,6.2805,81.2865,1200,45,0,0,0,0.0
931,The Thaulle Restaurant,Tissamaharama,Restaurant,Fine Dining,6.265,81.31,5500,120,0,1,0,0.0
932,Yala Peace Haven Restaurant,Tissamaharama,Restaurant,Local,6.2755,81.2825,2500,60,0,0,0,0.0
933,Tissa Inn Restaurant,Tissamaharama,Restaurant,Local,6.279,81.284,1500,60,0,0,0,0.0
934,Waka Waka Restaurant,Tissamaharama,Restaurant,Cafe,6.2815,81.289,2000,60,0,0,0,0.0
935,River Side Restaurant,Tissamaharama,Restaurant,Local,6.283,81.2855,1800,60,0,1,0,0.0
936,Water Safari Restaurant,Tissamaharama,Restaurant,Fine Dining,6.285,81.282,5000,120,0,1,0,0.0
937,Nature Resort Restaurant,Tissamaharama,Restaurant,Local,6.274,81.281,1500,60,0,0,0,0.0
938,Leopard Cafe,Tissamaharama,Restaurant,Cafe,6.27,81.39,2500,60,0,1,0,0.0
939,Chill Cafe Tissa,Tissamaharama,Restaurant,Cafe,6.2788,81.2855,1500,60,0,0,0,0.0
940,Safari Lounge,Tissamaharama,Restaurant,Cafe,6.277,81.2835,1800,60,0,0,0,0.0
941,Yala Morning Safari,Tissamaharama,Activity,Leisure,6.271,81.393,12000,240,0,1,0,0.0
942,Bundala Bird Watching Tour,Tissamaharama,Activity,Leisure,6.205,81.229,6000,180,0,1,0,0.0
943,Tissa Wewa Boat Ride,Tissamaharama,Activity,Fun-time,6.286,81.2865,3000,60,0,1,0,0.0
944,Potters Village Visit,Tissamaharama,Activity,Workshops,6.29,81.27,1000,90,0,0,1,0.0
945,Curd Making Workshop,Tissamaharama,Activity,Workshops,6.26,81.31,1500,60,0,0,0,0.0
946,Yala Night Safari Camping,Tissamaharama,Activity,Fun-time,6.375,81.444,25000,720,0,1,0,0.0
947,Tissamaharama Sunday Market,Tissamaharama,Activity,Shopping,6.28,81.285,0,60,0,0,0,0.0
948,Kataragama Pooja Experience,Tissamaharama,Activity,Leisure,6.415,81.3325,0,90,0,0,1,1.0
949,Debarawewa Lake Fishing,Tissamaharama,Activity,Fun-time,6.295,81.275,2000,120,0,1,0,0.0
950,Gem Shopping Tissa,Tissamaharama,Activity,Shopping,6.2795,81.2845,0,60,0,0,0,0.0
951,Udawalawe National Park,Udawalawe,Landmark,Park,6.4382,80.8893,12000,240,0,1,0,0.0
952,Elephant Transit Home,Udawalawe,Landmark,Nature,6.4601,80.8687,1500,60,0,1,0,0.0
953,Udawalawe Reservoir,Udawalawe,Landmark,Lake,6.4678,80.8654,0,60,0,1,0,0.0
954,Sankhapala Raja Maha Viharaya,Udawalawe,Landmark,Temple,6.3885,80.7856,0,60,0,0,1,1.0
955,Walawe River,Udawalawe,Landmark,Nature,6.425,80.88,0,90,0,1,0,0.0
956,Maduwanwela Walawwa,Udawalawe,Landmark,Historic,6.3458,80.7412,500,90,0,0,1,0.0
957,Wavulpane Limestone Cave,Udawalawe,Landmark,Nature,6.3892,80.6975,1000,120,0,1,1,0.0
958,Chandrika Wewa,Udawalawe,Landmark,Lake,6.3325,80.8416,0,60,0,1,0,0.0
959,Mau Ara Reservoir,Udawalawe,Landmark,Lake,6.395,80.952,0,60,0,1,0,0.0
960,Ramba Viharaya,Udawalawe,Landmark,Temple,6.2355,80.9664,0,45,0,0,1,1.0
961,Udawalawe Dam,Udawalawe,Landmark,Monument,6.452,80.875,0,30,0,1,1,0.0
962,Suriyakanda Viewpoint,Udawalawe,Landmark,Viewpoint,6.456,80.603,0,60,0,1,0,0.0
963,Panamure Elephant Kraal,Udawalawe,Landmark,Historic,6.355,80.801,0,45,0,0,1,0.0
964,Udawalawe Spillway,Udawalawe,Landmark,Viewpoint,6.458,80.878,0,30,0,1,0,0.0
965,Sri Bodhirajarama Viharaya,Udawalawe,Landmark,Temple,6.471,80.886,0,30,0,0,0,1.0
966,Diyawini Ella,Udawalawe,Landmark,Nature,6.662,80.812,0,90,0,1,0,0.0
967,Duvili Ella,Udawalawe,Landmark,Nature,6.671,80.818,0,90,0,1,0,0.0
968,Handagiriya Temple,Udawalawe,Landmark,Temple,6.435,80.89,0,45,0,0,1,1.0
969,Uggal Aluthnuwara Devalaya,Udawalawe,Landmark,Temple,6.67,80.78,0,45,0,0,1,1.0
970,Habaralu Wewa,Udawalawe,Landmark,Lake,6.43,80.91,0,60,0,1,0,0.0
971,Kiriibban Wewa,Udawalawe,Landmark,Lake,6.415,80.93,0,60,0,1,0,0.0
972,Rakwana Viewpoint,Udawalawe,Landmark,Viewpoint,6.465,80.612,0,45,0,1,0,0.0
973,National Park Visitor Centre,Udawalawe,Landmark,Museum,6.46,80.869,0,30,0,1,1,0.0
974,Kachchigala Wewa,Udawalawe,Landmark,Lake,6.35,80.88,0,60,0,1,0,0.0
975,Sevanagala Sugar Factory Monument,Udawalawe,Landmark,Historic,6.38,80.91,0,30,0,0,1,0.0
976,Common Lanka Restaurant,Udawalawe,Restaurant,Local,6.4695,80.888,1500,60,0,0,0,0.0
977,Kalu's Hideaway Restaurant,Udawalawe,Restaurant,Fine Dining,6.452,80.891,4500,90,0,0,0,0.0
978,Grand Udawalawe Safari Resort Dining,Udawalawe,Restaurant,Fine Dining,6.458,80.882,5500,120,0,0,0,0.0
979,Centauria Wild Dining,Udawalawe,Restaurant,Fine Dining,6.462,80.875,5000,90,0,1,0,0.0
980,Mansala Safari House Cafe,Udawalawe,Restaurant,Cafe,6.468,80.885,2000,60,0,0,0,0.0
981,Elephant Rest Restaurant,Udawalawe,Restaurant,Local,6.4605,80.87,1800,60,0,0,0,0.0
982,Eliyanth Udawalawe Restaurant,Udawalawe,Restaurant,Local,6.47,80.889,1200,45,0,0,0,0.0
983,Master Campers Dining,Udawalawe,Restaurant,Fine Dining,6.44,80.895,6000,120,0,1,0,0.0
984,Udawalawe Safari Village Restaurant,Udawalawe,Restaurant,Local,6.465,80.88,1500,60,0,0,0,0.0
985,Athgira River Camp Restaurant,Udawalawe,Restaurant,Cafe,6.425,80.875,2500,90,0,1,0,0.0
986,Jungle Paradise Restaurant,Udawalawe,Restaurant,Local,6.466,80.882,1500,60,0,0,0,0.0
987,Niwahana Restaurant,Udawalawe,Restaurant,Local,6.471,80.887,1000,45,0,0,0,0.0
988,Walawa Blue Sapphire Restaurant,Udawalawe,Restaurant,Local,6.4685,80.886,1800,60,0,0,0,0.0
989,Big Game Camp Dining,Udawalawe,Restaurant,Fine Dining,6.445,80.898,6500,120,0,1,0,0.0
990,The Countryside Udawalawe,Udawalawe,Restaurant,Local,6.4675,80.883,1200,45,0,0,0,0.0
991,Udawalawe Jeep Safari,Udawalawe,Activity,Fun-time,6.4382,80.8893,12000,240,0,1,0,0.0
992,Elephant Feeding Observation,Udawalawe,Activity,Leisure,6.4601,80.8687,1500,45,0,1,0,0.0
993,Walawe River Boat Safari,Udawalawe,Activity,Leisure,6.425,80.88,4000,120,0,1,0,0.0
994,Traditional Village Tour,Udawalawe,Activity,Leisure,6.475,80.89,3000,150,0,0,1,0.0
995,Sri Lankan Cooking Class,Udawalawe,Activity,Workshops,6.469,80.8885,3500,120,0,0,0,0.0
996,Udawalawe Night Safari,Udawalawe,Activity,Fun-time,6.438,80.889,15000,180,0,1,0,0.0
997,Bird Watching Walk,Udawalawe,Activity,Leisure,6.4678,80.8654,2500,120,0,1,0,0.0
998,Udawalawe Fresh Produce Market,Udawalawe,Activity,Shopping,6.4717,80.8872,0,60,0,0,0,0.0
999,Pottery Making Workshop,Udawalawe,Activity,Workshops,6.472,80.885,2000,90,0,0,1,0.0
1000,Camping by the Walawe River,Udawalawe,Activity,Fun-time,6.426,80.881,8000,720,0,1,0,0.0
1001,Koneswaram Temple,Trincomalee,Landmark,Temple,8.583,81.2335,0,60,0,0,1,1.0
1002,Fort Frederick,Trincomalee,Landmark,Historic,8.5794,81.2311,0,90,0,0,1,0.0
1003,Pigeon Island National Park,Trincomalee,Landmark,Park,8.7214,81.199,5000,180,1,1,0,0.0
1004,Nilaveli Beach,Trincomalee,Landmark,Beach,8.6853,81.1917,0,120,1,1,0,0.0
1005,Uppuveli Beach,Trincomalee,Landmark,Beach,8.6046,81.2185,0,120,1,1,0,0.0
1006,Marble Beach,Trincomalee,Landmark,Beach,8.5146,81.2003,200,120,1,1,0,0.0
1007,Kanniya Hot Springs,Trincomalee,Landmark,Nature,8.6111,81.1895,500,45,0,1,1,0.0
1008,Trincomalee War Cemetery,Trincomalee,Landmark,Historic,8.6015,81.2081,0,45,0,0,1,0.0
1009,Lover's Leap,Trincomalee,Landmark,Viewpoint,8.5836,81.234,0,30,1,1,1,0.0
1010,Pathrakali Amman Temple,Trincomalee,Landmark,Temple,8.5732,81.2291,0,45,0,0,0,1.0
1011,Maritime and Naval History Museum,Trincomalee,Landmark,Museum,8.5723,81.2298,1000,60,0,0,1,0.0
1012,Orr's Hill Army Museum,Trincomalee,Landmark,Museum,8.5667,81.2167,500,60,0,0,1,0.0
1013,Velgam Vehera,Trincomalee,Landmark,Temple,8.6672,81.1444,0,60,0,0,1,1.0
1014,Dutch Bay,Trincomalee,Landmark,Beach,8.575,81.2315,0,90,1,1,1,0.0
1015,Trincomalee Clock Tower,Trincomalee,Landmark,Monument,8.5733,81.2272,0,15,0,0,1,0.0
1016,Swami Rock,Trincomalee,Landmark,Viewpoint,8.5828,81.2338,0,30,1,1,1,0.0
1017,Gokana Raja Maha Viharaya,Trincomalee,Landmark,Temple,8.5786,81.2315,0,45,0,0,1,1.0
1018,Sandy Bay Beach,Trincomalee,Landmark,Beach,8.5613,81.2373,0,90,1,1,0,0.0
1019,Coral Cove Beach,Trincomalee,Landmark,Beach,8.5441,81.2366,0,120,1,1,0,0.0
1020,Diamond Hill,Trincomalee,Landmark,Viewpoint,8.5444,81.2014,0,60,0,1,0,0.0
1021,Trincomalee Harbour Viewpoint,Trincomalee,Landmark,Viewpoint,8.5615,81.2255,0,30,1,0,1,0.0
1022,Sri Lakshmi Narayana Perumal Kovil,Trincomalee,Landmark,Temple,8.6254,81.2011,0,45,0,0,0,1.0
1023,Sober Island,Trincomalee,Landmark,Nature,8.5414,81.2104,1500,120,1,1,1,0.0
1024,Kinniya Bridge,Trincomalee,Landmark,Monument,8.5085,81.1819,0,30,0,0,1,0.0
1025,Koneswaram Museum,Trincomalee,Landmark,Museum,8.5825,81.233,200,45,0,0,1,1.0
1026,Fernando's Bar,Trincomalee,Restaurant,Cafe,8.605,81.218,3000,90,1,0,0,0.0
1027,Dutch Bank Cafe,Trincomalee,Restaurant,Fine Dining,8.5728,81.2295,4500,90,1,0,1,0.0
1028,Cafe on the 18th,Trincomalee,Restaurant,Cafe,8.579,81.231,2500,60,0,0,0,0.0
1029,Trinco Lanka Restaurant,Trincomalee,Restaurant,Local,8.5755,81.2265,1500,60,0,0,0,0.0
1030,Tonics,Trincomalee,Restaurant,Local,8.601,81.219,2000,60,0,0,0,0.0
1031,Gomesz's Pasta Hut,Trincomalee,Restaurant,Local,8.576,81.228,1800,60,0,0,0,0.0
1032,Anna Inn Restaurant,Trincomalee,Restaurant,Local,8.5745,81.2275,1200,45,0,0,0,0.0
1033,Palm Beach Restaurant,Trincomalee,Restaurant,Local,8.606,81.2175,2500,60,1,0,0,0.0
1034,Green Park Beach Hotel Restaurant,Trincomalee,Restaurant,Fine Dining,8.574,81.232,4000,90,1,0,0,0.0
1035,Crab Seafood Restaurant,Trincomalee,Restaurant,Fine Dining,8.608,81.2165,5500,120,1,0,0,0.0
1036,The Seafood Restaurant Nilaveli,Trincomalee,Restaurant,Local,8.685,81.192,3500,90,1,0,0,0.0
